,asset,latitude,longitude,time,SPEED,HEADING,REASONS,DISTANCE_TRAVELED,ODOMETER,LOADTS,STATUS
10571,185,39.146227,-84.572355,2/1/2018 8:29,0.0,NE,7,0.3,28081.4,2/1/2018 8:29,31
10584,185,39.141391,-84.58881099999999,2/1/2018 8:26,36.7,NEE,12,0.2,28081.4,2/1/2018 8:26,8223
10586,185,39.137097999999995,-84.540755,2/1/2018 8:32,27.2,E,12,-0.4,28082.0,2/1/2018 8:32,8223
10598,185,39.143883,-84.576973,2/1/2018 8:28,32.1,E,7,0.0,28081.1,2/1/2018 8:28,31
10600,185,39.146066999999995,-84.57252,2/1/2018 8:28,5.9,NE,7,0.3,28081.4,2/1/2018 8:28,31
10602,185,39.137527,-84.547364,2/1/2018 8:32,34.1,E,7,-0.8,28081.7,2/1/2018 8:32,31
10605,185,39.132113000000004,-84.532273,2/1/2018 8:40,8.4,E,"12,10",0.1,28081.3,2/1/2018 8:40,9247
10608,185,39.134759,-84.53651500000001,2/1/2018 8:37,0.0,SSE,7,-0.1,28081.1,2/1/2018 8:37,31
10616,185,39.133639,-84.536048,2/1/2018 8:38,0.0,SSE,12,0.0,28081.2,2/1/2018 8:38,8223
10619,185,39.134797999999996,-84.536537,2/1/2018 8:33,4.7,SSE,7,-1.2,28081.2,2/1/2018 8:33,31
10621,185,39.134762,-84.536519,2/1/2018 8:37,0.0,SSE,12,0.0,28081.2,2/1/2018 8:37,8223
10636,185,39.137184000000005,-84.54207099999999,2/1/2018 8:32,36.0,E,7,-0.5,28081.9,2/1/2018 8:32,31
10640,185,39.132093,-84.532464,2/1/2018 8:40,6.4,SEE,12,0.1,28081.3,2/1/2018 8:40,8223
10641,185,39.134762,-84.536519,2/1/2018 8:37,29.2,SSE,10,-0.1,28081.1,2/1/2018 8:37,42015
10643,185,39.146347,-84.57223,2/1/2018 8:29,15.4,NE,"12,10",0.3,28081.5,2/1/2018 8:29,9247
10651,185,39.133603,-84.535966,2/1/2018 8:39,6.7,SSE,7,0.0,28081.2,2/1/2018 8:39,31
10674,185,39.133639,-84.536048,2/1/2018 8:38,0.0,SSE,12,0.0,28081.2,2/1/2018 8:38,8223
10677,185,39.141705,-84.580167,2/1/2018 8:27,27.5,NNE,7,0.3,28081.5,2/1/2018 8:28,31
10682,185,39.134762,-84.536519,2/1/2018 8:35,0.0,SSE,12,-1.2,28081.2,2/1/2018 8:35,8223
10688,185,39.134762,-84.536519,2/1/2018 8:37,0.0,SSE,7,-0.1,28081.1,2/1/2018 8:37,31
10697,185,39.134762,-84.536519,2/1/2018 8:37,0.0,SSE,12,-0.1,28081.1,2/1/2018 8:37,8223
10723,185,39.13259,-84.53546999999999,2/1/2018 8:39,2.4,SSE,7,0.0,28081.2,2/1/2018 8:39,31
10735,185,39.136894,-84.53734200000001,2/1/2018 8:33,9.6,SE,12,-1.1,28081.3,2/1/2018 8:33,8223
10754,185,39.132579,-84.535464,2/1/2018 8:39,0.0,S,"12,9",0.0,28081.2,2/1/2018 8:39,9247
10763,185,39.133639,-84.536048,2/1/2018 8:39,0.0,SSE,7,0.0,28081.2,2/1/2018 8:39,31
10784,185,39.142386,-84.554885,2/1/2018 8:31,29.2,SEE,12,-1.3,28081.1,2/1/2018 8:31,40991
10797,185,39.145125,-84.563222,2/1/2018 8:30,4.8,E,"7,10",0.8,28082.0,2/1/2018 8:30,1055
10807,185,39.145637,-84.57299,2/1/2018 8:28,26.6,NE,7,0.2,28081.4,2/1/2018 8:28,31
10813,185,39.140953,-84.581125,2/1/2018 8:27,0.0,SE,"7,9",0.2,28081.4,2/1/2018 8:27,1055
10830,185,39.141816,-84.58614,2/1/2018 8:26,8.0,E,12,0.3,28081.5,2/1/2018 8:26,8223
10835,185,39.134762,-84.536519,2/1/2018 8:36,0.0,SSE,7,0.0,28081.2,2/1/2018 8:36,31
10840,185,39.134762,-84.536519,2/1/2018 8:34,0.0,SSE,7,-1.2,28081.2,2/1/2018 8:34,31
10877,185,39.134762,-84.536519,2/1/2018 8:34,0.0,SSE,12,-1.2,28081.2,2/1/2018 8:34,8223
10882,185,39.133639,-84.536048,2/1/2018 8:38,0.0,SSE,7,0.0,28081.2,2/1/2018 8:38,31
10893,185,39.135803,-84.536928,2/1/2018 8:33,15.7,SSE,7,-1.3,28081.1,2/1/2018 8:33,31
10895,185,39.136182,-84.53709,2/1/2018 8:33,29.2,SSE,12,-1.3,28081.1,2/1/2018 8:33,40991
10914,185,39.136947,-84.538163,2/1/2018 8:33,25.8,E,12,-1.2,28081.2,2/1/2018 8:33,8223
10922,185,39.142486,-84.555674,2/1/2018 8:31,38.7,E,12,0.0,28082.4,2/1/2018 8:31,8223
10923,185,39.136232,-84.53710799999999,2/1/2018 8:33,29.2,SSE,7,-1.3,28081.1,2/1/2018 8:33,32799
10926,185,39.132312,-84.53488,2/1/2018 8:40,21.3,E,"12,10",0.0,28081.2,2/1/2018 8:40,9247
10935,185,39.140949,-84.581121,2/1/2018 8:27,0.0,SE,12,0.2,28081.4,2/1/2018 8:27,8223
10941,185,39.140929,-84.580612,2/1/2018 8:27,14.0,NNE,7,0.2,28081.4,2/1/2018 8:28,31
10948,185,39.137219,-84.542632,2/1/2018 8:32,36.8,E,12,-0.5,28081.9,2/1/2018 8:32,8223
10974,185,39.133639,-84.536048,2/1/2018 8:38,0.0,SSE,12,0.0,28081.2,2/1/2018 8:38,8223
10981,185,39.137443,-84.546094,2/1/2018 8:32,35.3,E,12,-0.7,28081.7,2/1/2018 8:32,8223
10998,185,39.134762,-84.536519,2/1/2018 8:37,0.0,SSE,12,-0.1,28081.1,2/1/2018 8:37,8223
11004,185,39.138694,-84.55004,2/1/2018 8:31,31.3,SE,7,-0.9,28081.5,2/1/2018 8:31,31
11037,185,39.138132,-84.54932,2/1/2018 8:31,34.3,SE,12,-0.9,28081.5,2/1/2018 8:31,8223
11038,185,39.133639,-84.536048,2/1/2018 8:38,0.0,SSE,7,0.0,28081.2,2/1/2018 8:38,31
11039,185,39.133928000000004,-84.53616,2/1/2018 8:37,18.1,SSE,12,0.0,28081.2,2/1/2018 8:37,8223
11048,185,39.134762,-84.536519,2/1/2018 8:37,0.0,SSE,12,0.0,28081.2,2/1/2018 8:37,8223
11078,185,39.137796,-84.548833,2/1/2018 8:31,30.6,SE,7,-0.8,28081.6,2/1/2018 8:32,31
11087,185,39.134762,-84.536519,2/1/2018 8:37,0.0,SSE,7,0.0,28081.2,2/1/2018 8:37,31
11091,185,39.133639,-84.536048,2/1/2018 8:38,0.0,SSE,7,0.0,28081.2,2/1/2018 8:38,31
11094,185,39.141393,-84.582391,2/1/2018 8:26,32.0,E,12,0.1,28081.3,2/1/2018 8:26,8223
11103,185,39.137035,-84.539532,2/1/2018 8:32,26.8,E,12,-1.2,28081.2,2/1/2018 8:32,8223
11111,185,39.134762,-84.536519,2/1/2018 8:35,0.0,SSE,12,-1.2,28081.2,2/1/2018 8:35,8223
11113,185,39.137297,-84.543791,2/1/2018 8:32,38.2,E,7,-0.6,28081.8,2/1/2018 8:32,31
11118,185,39.133078999999995,-84.535702,2/1/2018 8:39,19.0,SSE,7,0.0,28081.2,2/1/2018 8:39,31
11127,185,39.134762,-84.536519,2/1/2018 8:33,0.0,SSE,"12,9",-1.2,28081.2,2/1/2018 8:33,9247
11131,185,39.133639,-84.536048,2/1/2018 8:39,0.0,SSE,7,0.0,28081.2,2/1/2018 8:39,31
11158,185,39.134762,-84.536519,2/1/2018 8:35,0.0,SSE,7,-1.2,28081.2,2/1/2018 8:35,31
11165,185,39.133639,-84.536048,2/1/2018 8:38,0.0,SSE,"12,9",0.0,28081.2,2/1/2018 8:38,9247
11217,185,39.135475,-84.536796,2/1/2018 8:33,17.1,SSE,12,-1.3,28081.2,2/1/2018 8:33,8223
11218,185,39.137409999999996,-84.54554399999999,2/1/2018 8:32,35.8,E,7,-0.7,28081.8,2/1/2018 8:32,31
11238,185,39.145121,-84.563273,2/1/2018 8:30,0.0,NEE,"7,9",0.8,28082.0,2/1/2018 8:30,1055
11251,185,39.14512,-84.56326899999999,2/1/2018 8:30,0.0,NEE,12,0.8,28082.0,2/1/2018 8:30,8223
11268,185,39.141852,-84.585877,2/1/2018 8:26,16.1,E,"12,10",0.3,28081.5,2/1/2018 8:26,9247
11273,185,39.145252,-84.564605,2/1/2018 8:29,42.9,SEE,12,0.7,28081.9,2/1/2018 8:29,8223
11275,185,39.138866,-84.550282,2/1/2018 8:31,31.7,SE,12,-1.0,28081.5,2/1/2018 8:31,8223
11279,185,39.132664,-84.53550899999999,2/1/2018 8:39,13.3,SSE,12,0.0,28081.2,2/1/2018 8:39,8223
11314,185,39.134508000000004,-84.53641400000001,2/1/2018 8:37,12.8,SSE,"12,10",-0.1,28081.1,2/1/2018 8:37,9247
11328,185,39.132579,-84.535464,2/1/2018 8:40,0.0,S,12,0.0,28081.2,2/1/2018 8:40,8223
11332,185,39.141828000000004,-84.585286,2/1/2018 8:26,27.2,E,7,0.0,28081.1,2/1/2018 8:26,31
11334,185,39.134762,-84.536519,2/1/2018 8:36,0.0,SSE,7,0.0,28081.2,2/1/2018 8:36,31
11336,185,39.134762,-84.536519,2/1/2018 8:33,0.0,SSE,7,-1.2,28081.2,2/1/2018 8:34,31
11337,185,39.134762,-84.536519,2/1/2018 8:35,0.0,SSE,7,-1.2,28081.2,2/1/2018 8:35,31
11343,185,39.133639,-84.536048,2/1/2018 8:38,0.0,SSE,7,0.0,28081.2,2/1/2018 8:38,31
11346,185,39.145114,-84.563337,2/1/2018 8:30,9.2,E,12,0.8,28082.0,2/1/2018 8:30,8223
11359,185,39.134762,-84.536519,2/1/2018 8:36,0.0,SSE,12,0.0,28081.2,2/1/2018 8:36,8223
11363,185,39.145631,-84.566404,2/1/2018 8:29,44.6,SEE,7,0.6,28081.8,2/1/2018 8:29,31
11384,185,39.143665000000006,-84.578581,2/1/2018 8:27,28.3,NEE,7,0.4,28081.6,2/1/2018 8:28,31
11395,185,39.136957,-84.537791,2/1/2018 8:33,21.9,E,7,-1.2,28081.3,2/1/2018 8:33,31
11401,185,39.134867,-84.536565,2/1/2018 8:33,10.6,SSE,12,-1.2,28081.2,2/1/2018 8:33,8223
11439,185,39.141692,-84.586945,2/1/2018 8:26,31.3,NEE,12,0.3,28081.5,2/1/2018 8:26,8223
11442,185,39.141746999999995,-84.586596,2/1/2018 8:26,24.4,NEE,7,0.3,28081.5,2/1/2018 8:26,31
11471,185,39.144194,-84.560201,2/1/2018 8:30,28.2,SE,12,1.0,28082.1,2/1/2018 8:30,8223
11505,185,39.133639,-84.536048,2/1/2018 8:38,0.0,SSE,12,0.0,28081.2,2/1/2018 8:38,8223
11513,185,39.134762,-84.536519,2/1/2018 8:35,0.0,SSE,7,-1.2,28081.2,2/1/2018 8:35,31
11522,185,39.134762,-84.536519,2/1/2018 8:36,0.0,SSE,12,0.0,28081.2,2/1/2018 8:36,8223
11546,185,39.134762,-84.536519,2/1/2018 8:35,0.0,SSE,12,-1.2,28081.2,2/1/2018 8:35,8223
11559,185,39.134762,-84.536519,2/1/2018 8:34,0.0,SSE,7,-1.2,28081.2,2/1/2018 8:34,31
11570,185,39.134762,-84.536519,2/1/2018 8:35,0.0,SSE,12,-1.2,28081.2,2/1/2018 8:35,8223
11584,185,39.132579,-84.535464,2/1/2018 8:40,29.2,S,10,-0.1,28081.1,2/1/2018 8:40,42015
11585,185,39.145379,-84.57327,2/1/2018 8:28,29.3,NE,12,0.2,28081.4,2/1/2018 8:28,8223
11587,185,39.134762,-84.536519,2/1/2018 8:36,0.0,SSE,12,0.0,28081.2,2/1/2018 8:36,8223
11595,185,39.14516,-84.562875,2/1/2018 8:30,19.3,E,12,0.8,28082.0,2/1/2018 8:30,8223
11604,185,39.145719,-84.566847,2/1/2018 8:29,44.1,SEE,12,0.6,28081.8,2/1/2018 8:29,8223
11612,185,39.141571,-84.55295699999999,2/1/2018 8:31,37.3,SE,7,-1.2,28081.2,2/1/2018 8:31,31
11634,185,39.134762,-84.536519,2/1/2018 8:37,0.0,SSE,"7,9",-0.1,28081.1,2/1/2018 8:37,1055
11659,185,39.134762,-84.536519,2/1/2018 8:34,0.0,SSE,7,-1.2,28081.2,2/1/2018 8:34,31
11664,185,39.133639,-84.536048,2/1/2018 8:39,0.0,SSE,12,0.0,28081.2,2/1/2018 8:39,8223
11665,185,39.13381,-84.536117,2/1/2018 8:37,13.9,SSE,7,0.0,28081.2,2/1/2018 8:38,31
11711,185,39.142258,-84.554397,2/1/2018 8:31,39.6,SEE,7,-1.3,28081.1,2/1/2018 8:31,31
11737,185,39.146202,-84.57238199999999,2/1/2018 8:28,6.3,NE,12,0.3,28081.4,2/1/2018 8:28,8223
11744,185,39.133639,-84.536048,2/1/2018 8:39,0.0,SSE,12,0.0,28081.2,2/1/2018 8:39,8223
11777,185,39.132579,-84.535464,2/1/2018 8:39,0.0,S,7,0.0,28081.2,2/1/2018 8:39,31
11782,185,39.134762,-84.536519,2/1/2018 8:36,0.0,SSE,7,0.0,28081.2,2/1/2018 8:36,31
11802,185,39.134232,-84.536295,2/1/2018 8:37,18.1,SSE,7,-0.1,28081.1,2/1/2018 8:37,31
11833,185,39.145145,-84.564024,2/1/2018 8:29,35.7,SEE,7,0.7,28081.9,2/1/2018 8:29,31
11854,185,39.146377,-84.57191800000001,2/1/2018 8:29,25.1,SEE,7,0.3,28081.5,2/1/2018 8:29,31
11858,185,39.13756,-84.547884,2/1/2018 8:32,33.1,E,12,-0.8,28081.6,2/1/2018 8:32,8223
11861,185,39.134762,-84.536519,2/1/2018 8:34,0.0,SSE,7,-1.2,28081.2,2/1/2018 8:34,31
11862,185,39.143484,-84.558991,2/1/2018 8:30,36.9,SE,12,1.0,28082.2,2/1/2018 8:30,8223
11883,185,39.132579,-84.535464,2/1/2018 8:40,0.0,S,7,0.0,28081.2,2/1/2018 8:40,31
11896,185,39.132287,-84.534522,2/1/2018 8:40,25.0,E,7,0.0,28081.2,2/1/2018 8:40,31
11900,185,39.134762,-84.536519,2/1/2018 8:34,0.0,SSE,12,-1.2,28081.2,2/1/2018 8:34,8223
11924,185,39.134762,-84.536519,2/1/2018 8:36,0.0,SSE,7,0.0,28081.2,2/1/2018 8:36,31
11954,185,39.144938,-84.56137700000001,2/1/2018 8:30,29.6,SE,12,0.9,28082.1,2/1/2018 8:30,8223
11960,185,39.132202,-84.533447,2/1/2018 8:40,29.9,E,12,0.0,28081.2,2/1/2018 8:40,8223
11970,185,39.132085,-84.532446,2/1/2018 8:40,0.0,SEE,9,0.1,28081.3,2/1/2018 8:40,9247
11975,185,39.134762,-84.536519,2/1/2018 8:37,0.0,SSE,12,0.0,28081.2,2/1/2018 8:37,8223
12021,185,39.143574,-84.578846,2/1/2018 8:27,27.6,NE,12,0.4,28081.6,2/1/2018 8:28,8223
12051,185,39.142606,-84.556984,2/1/2018 8:30,40.3,SEE,7,1.2,28082.3,2/1/2018 8:31,31
12080,185,39.132085,-84.532444,2/1/2018 8:40,0.0,SEE,7,0.1,28081.3,2/1/2018 8:40,31
12084,185,39.144881,-84.573761,2/1/2018 8:28,30.4,NE,7,0.1,28081.3,2/1/2018 8:28,31
12101,185,39.146166,-84.569097,2/1/2018 8:29,44.7,SEE,12,0.4,28081.6,2/1/2018 8:29,8223
12104,185,39.137003,-84.539045,2/1/2018 8:32,26.5,E,7,-1.2,28081.2,2/1/2018 8:32,31
12107,185,39.134762,-84.536519,2/1/2018 8:35,0.0,SSE,7,-1.2,28081.2,2/1/2018 8:35,31
12113,185,39.134762,-84.536519,2/1/2018 8:34,0.0,SSE,12,-1.2,28081.2,2/1/2018 8:34,8223
12114,185,39.141181,-84.590466,2/1/2018 8:25,33.9,E,12,0.1,28081.3,2/1/2018 8:26,8223
12134,185,39.134762,-84.536519,2/1/2018 8:36,0.0,SSE,7,0.0,28081.2,2/1/2018 8:36,31
12136,185,39.134762,-84.536519,2/1/2018 8:36,0.0,SSE,7,0.0,28081.2,2/1/2018 8:36,31
12139,185,39.14148,-84.588249,2/1/2018 8:26,36.5,NEE,7,0.2,28081.4,2/1/2018 8:26,31
12140,185,39.141826,-84.59174,2/1/2018 8:25,27.8,SE,12,0.0,28081.2,2/1/2018 8:26,8223
12157,185,39.144706,-84.561013,2/1/2018 8:30,30.3,SE,7,0.9,28082.1,2/1/2018 8:30,31
12178,185,39.134762,-84.536519,2/1/2018 8:36,0.0,SSE,12,0.0,28081.2,2/1/2018 8:36,8223
12185,185,39.134762,-84.536519,2/1/2018 8:36,0.0,SSE,12,0.0,28081.2,2/1/2018 8:36,8223
12207,185,39.134762,-84.536519,2/1/2018 8:35,0.0,SSE,12,-1.2,28081.2,2/1/2018 8:35,8223
12210,185,39.141824,-84.58608100000001,2/1/2018 8:26,2.6,E,7,0.3,28081.5,2/1/2018 8:26,31
12239,185,39.141560999999996,-84.59145699999999,2/1/2018 8:25,29.4,SE,7,0.0,28081.2,2/1/2018 8:26,31
12271,185,39.141739,-84.553275,2/1/2018 8:31,37.6,SE,12,-1.2,28081.2,2/1/2018 8:31,8223
12278,185,39.135979,-84.53700699999999,2/1/2018 8:33,29.2,SSE,12,-1.3,28081.1,2/1/2018 8:33,40991
12281,185,39.140993,-84.581189,2/1/2018 8:27,11.9,SE,12,0.2,28081.4,2/1/2018 8:27,8223
12291,185,39.142451,-84.555279,2/1/2018 8:31,38.6,E,7,0.0,28082.4,2/1/2018 8:31,31
12295,185,39.133221,-84.535777,2/1/2018 8:39,18.2,SSE,12,0.0,28081.2,2/1/2018 8:39,8223
12316,185,39.14405,-84.55996400000001,2/1/2018 8:30,29.4,SE,7,1.0,28082.2,2/1/2018 8:30,31
12321,185,39.134762,-84.536519,2/1/2018 8:34,0.0,SSE,7,-1.2,28081.2,2/1/2018 8:34,31
12332,185,39.140949,-84.581121,2/1/2018 8:27,0.0,SE,7,0.2,28081.4,2/1/2018 8:27,31
12418,185,39.142511,-84.579614,2/1/2018 8:27,28.3,NNE,12,0.3,28081.5,2/1/2018 8:28,8223
12430,185,39.146007,-84.568301,2/1/2018 8:29,45.5,SEE,7,0.5,28081.7,2/1/2018 8:29,31
12446,185,39.145185999999995,-84.562566,2/1/2018 8:30,26.6,E,7,0.8,28082.0,2/1/2018 8:30,31
12450,185,39.136034,-84.53703,2/1/2018 8:33,13.6,SSE,7,-1.3,28081.1,2/1/2018 8:33,31
12451,185,39.143254,-84.558594,2/1/2018 8:30,38.6,SE,7,1.1,28082.2,2/1/2018 8:30,31
12462,185,39.13362,-84.535984,2/1/2018 8:39,5.0,SSE,10,0.0,28081.2,2/1/2018 8:39,9247
12470,185,39.135279,-84.53671700000001,2/1/2018 8:33,17.2,SSE,7,-1.2,28081.2,2/1/2018 8:33,31
12476,185,39.132579,-84.535464,2/1/2018 8:40,0.0,S,12,0.0,28081.2,2/1/2018 8:40,8223
12480,185,39.142736,-84.55747099999999,2/1/2018 8:30,38.9,SEE,12,1.1,28082.3,2/1/2018 8:30,8223
12502,185,39.136801,-84.537302,2/1/2018 8:33,13.4,SSE,7,-1.1,28081.3,2/1/2018 8:33,31
12504,185,39.137322999999995,-84.544188,2/1/2018 8:32,38.5,E,12,-0.6,28081.8,2/1/2018 8:32,8223
12505,185,39.134762,-84.536519,2/1/2018 8:37,0.0,SSE,7,0.0,28081.2,2/1/2018 8:37,31
12510,185,39.134762,-84.536519,2/1/2018 8:34,0.0,SSE,12,-1.2,28081.2,2/1/2018 8:34,8223
12529,185,39.134762,-84.536519,2/1/2018 8:35,0.0,SSE,7,-1.2,28081.2,2/1/2018 8:35,31
12540,185,39.141415,-84.58035799999999,2/1/2018 8:27,26.3,NNE,12,0.3,28081.4,2/1/2018 8:28,8223
12574,185,39.145993,-84.572603,2/1/2018 8:28,11.0,NE,12,0.2,28081.4,2/1/2018 8:28,8223
12580,185,39.141313000000004,-84.581918,2/1/2018 8:26,30.6,SEE,7,0.1,28081.3,2/1/2018 8:26,31
12589,185,39.132098,-84.532114,2/1/2018 8:40,13.6,E,7,0.1,28081.3,2/1/2018 8:40,31
12605,185,39.144546000000005,-84.574075,2/1/2018 8:28,27.9,NE,12,0.1,28081.3,2/1/2018 8:28,8223
12618,185,39.139553,-84.551234,2/1/2018 8:31,30.1,SSE,7,-1.0,28081.4,2/1/2018 8:31,31
12655,185,39.132579,-84.535464,2/1/2018 8:40,0.0,S,"7,9",-0.1,28081.1,2/1/2018 8:40,1055
12656,185,39.137076,-84.540284,2/1/2018 8:32,25.7,E,7,-1.3,28081.1,2/1/2018 8:32,31
12657,185,39.134762,-84.536519,2/1/2018 8:34,0.0,SSE,12,-1.2,28081.2,2/1/2018 8:34,8223
12678,185,39.133639,-84.536048,2/1/2018 8:39,0.0,SSE,12,0.0,28081.2,2/1/2018 8:39,8223
12683,185,39.143797,-84.57764,2/1/2018 8:28,29.2,E,12,-0.1,28081.1,2/1/2018 8:28,40991
12684,185,39.146384000000005,-84.570375,2/1/2018 8:29,38.9,E,7,0.4,28081.6,2/1/2018 8:29,31
12690,185,39.140764000000004,-84.55178000000001,2/1/2018 8:31,36.1,SSE,7,-1.1,28081.3,2/1/2018 8:31,31
12694,185,39.133639,-84.536048,2/1/2018 8:38,0.0,SSE,"7,9",0.0,28081.2,2/1/2018 8:38,1055
12704,185,39.133639,-84.536048,2/1/2018 8:38,0.0,SSE,7,0.0,28081.2,2/1/2018 8:38,31
12725,185,39.146406,-84.570962,2/1/2018 8:29,35.1,E,12,0.3,28081.5,2/1/2018 8:29,8223
12742,185,39.133639,-84.536048,2/1/2018 8:38,0.0,SSE,12,0.0,28081.2,2/1/2018 8:38,8223
12746,185,39.134762,-84.536519,2/1/2018 8:34,0.0,SSE,12,-1.2,28081.2,2/1/2018 8:34,8223
12762,185,39.142759999999996,-84.57944499999999,2/1/2018 8:27,27.8,NNE,7,0.4,28081.5,2/1/2018 8:28,31
12785,185,39.136401,-84.537175,2/1/2018 8:33,16.8,SSE,12,-1.1,28081.3,2/1/2018 8:33,8223
12787,185,39.134762,-84.536519,2/1/2018 8:35,0.0,SSE,12,-1.2,28081.2,2/1/2018 8:35,8223
12792,185,39.141202,-84.589928,2/1/2018 8:25,35.6,E,7,0.1,28081.3,2/1/2018 8:26,31
12808,185,39.14105,-84.552052,2/1/2018 8:31,35.0,SE,12,-1.1,28081.3,2/1/2018 8:31,8223
12812,185,39.134762,-84.536519,2/1/2018 8:36,0.0,SSE,12,0.0,28081.2,2/1/2018 8:36,8223
12843,185,39.140805,-84.58069499999999,2/1/2018 8:27,11.4,NEE,"12,10",0.2,28081.4,2/1/2018 8:27,9247
12848,185,39.134762,-84.536519,2/1/2018 8:34,0.0,SSE,7,-1.2,28081.2,2/1/2018 8:34,31
12851,185,39.132171,-84.53300300000001,2/1/2018 8:40,27.2,E,7,0.1,28081.3,2/1/2018 8:40,31
12884,185,39.113898,-84.51155,2/1/2018 8:50,11.3,NWW,12,0.1,28081.3,2/1/2018 8:50,8223
12935,185,39.112451,-84.50963,2/1/2018 8:53,0.0,E,7,-0.3,28081.1,2/1/2018 8:53,31
12941,185,39.112439,-84.509615,2/1/2018 8:55,0.0,E,12,-0.3,28081.1,2/1/2018 8:55,8223
12959,185,39.112451,-84.50963,2/1/2018 8:53,0.0,E,"7,9",-0.3,28081.1,2/1/2018 8:53,1055
12968,185,39.112605,-84.51118100000001,2/1/2018 8:49,0.0,E,7,0.0,28081.1,2/1/2018 8:49,31
12983,185,39.113314,-84.510828,2/1/2018 8:49,13.5,N,7,0.1,28081.2,2/1/2018 8:49,31
13010,185,39.119888,-84.525051,2/1/2018 8:44,23.5,SE,"12,10",1.2,28082.5,2/1/2018 8:44,9247
13020,185,39.112439,-84.509615,2/1/2018 8:55,0.0,E,7,-0.3,28081.1,2/1/2018 8:55,31
13043,185,39.123901000000004,-84.53343199999999,2/1/2018 8:42,29.4,SSE,12,0.6,28081.9,2/1/2018 8:42,8223
13056,185,39.12492,-84.53354300000001,2/1/2018 8:42,18.2,S,7,0.5,28081.9,2/1/2018 8:42,31
13078,185,39.113065999999996,-84.518676,2/1/2018 8:46,16.7,E,7,0.2,28081.3,2/1/2018 8:46,31
13096,185,39.112964,-84.517261,2/1/2018 8:47,0.0,E,12,0.2,28081.4,2/1/2018 8:47,8223
13098,185,39.112451,-84.50963,2/1/2018 8:51,0.0,E,"12,9",-0.3,28081.2,2/1/2018 8:51,9247
13104,185,39.112451,-84.50963,2/1/2018 8:53,0.0,E,7,-0.3,28081.1,2/1/2018 8:53,31
13164,185,39.113991999999996,-84.512128,2/1/2018 8:50,0.0,NWW,9,0.2,28081.3,2/1/2018 8:50,9247
13172,185,39.112439,-84.509615,2/1/2018 8:54,0.0,E,12,-0.3,28081.1,2/1/2018 8:54,8223
13180,185,39.124654,-84.533536,2/1/2018 8:42,0.0,S,7,0.5,28081.9,2/1/2018 8:42,31
13201,185,39.112493,-84.509919,2/1/2018 8:51,13.6,E,12,-0.3,28081.2,2/1/2018 8:51,8223
13238,185,39.113624,-84.521174,2/1/2018 8:46,0.0,S,7,0.0,28081.1,2/1/2018 8:46,31
13263,185,39.112789,-84.51484599999999,2/1/2018 8:48,18.3,E,12,0.4,28081.5,2/1/2018 8:48,8223
13287,185,39.112439,-84.509615,2/1/2018 8:55,0.0,E,12,-0.3,28081.1,2/1/2018 8:56,8223
13288,185,39.112451,-84.50963,2/1/2018 8:53,0.0,E,7,-0.3,28081.1,2/1/2018 8:53,31
13315,185,39.112451,-84.50963,2/1/2018 8:53,29.2,E,"12,10",-0.3,28081.1,2/1/2018 8:53,42015
13339,185,39.112439,-84.509615,2/1/2018 8:54,0.0,E,12,-0.3,28081.1,2/1/2018 8:54,8223
13345,185,39.113624,-84.521174,2/1/2018 8:46,0.0,S,12,0.0,28081.1,2/1/2018 8:46,8223
13354,185,39.13115,-84.531238,2/1/2018 8:41,28.1,S,12,0.1,28081.4,2/1/2018 8:41,8223
13361,185,39.113217,-84.512524,2/1/2018 8:50,8.9,SSW,12,0.2,28081.4,2/1/2018 8:50,8223
13367,185,39.113984,-84.512137,2/1/2018 8:50,0.0,NWW,7,0.2,28081.3,2/1/2018 8:50,31
13368,185,39.112451,-84.50963,2/1/2018 8:52,0.0,E,7,-0.3,28081.2,2/1/2018 8:52,31
13376,185,39.12073,-84.526511,2/1/2018 8:43,35.0,SEE,12,1.1,28082.4,2/1/2018 8:44,8223
13380,185,39.116811,-84.522364,2/1/2018 8:44,27.8,SSE,12,-0.2,28081.2,2/1/2018 8:44,8223
13410,185,39.113624,-84.521174,2/1/2018 8:45,0.0,S,12,-0.2,28081.1,2/1/2018 8:45,8223
13448,185,39.113609999999994,-84.512408,2/1/2018 8:50,18.1,S,7,0.2,28081.3,2/1/2018 8:50,31
13465,185,39.112703,-84.510929,2/1/2018 8:49,10.6,NNE,"12,10",0.0,28081.2,2/1/2018 8:49,9247
13509,185,39.122446999999994,-84.532424,2/1/2018 8:43,34.6,SSE,7,0.7,28082.1,2/1/2018 8:43,31
13517,185,39.131845,-84.531491,2/1/2018 8:41,20.4,SSE,7,0.0,28081.4,2/1/2018 8:41,31
13521,185,39.113974,-84.512295,2/1/2018 8:50,0.0,W,7,0.2,28081.3,2/1/2018 8:50,31
13561,185,39.112451,-84.50963,2/1/2018 8:53,0.0,E,"7,9",-0.3,28081.1,2/1/2018 8:53,1055
13583,185,39.120207,-84.525501,2/1/2018 8:43,0.0,SE,7,1.1,28082.5,2/1/2018 8:44,31
13606,185,39.112451,-84.50963,2/1/2018 8:53,0.0,E,12,-0.3,28081.1,2/1/2018 8:53,8223
13634,185,39.128088,-84.533362,2/1/2018 8:41,35.4,SSW,12,0.3,28081.6,2/1/2018 8:41,8223
